"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.860024384E0,-4.500000179E-2,1.799999923E-2,-1.350000054E-1,1.434364026E-1
5.865038833E0,-4.500000179E-2,1.799999923E-2,1.400000043E-2,5.044799446E-2
5.870053369E0,-2.899999917E-2,4.000000190E-3,6.899999827E-2,7.495331690E-2
5.875067881E0,1.099999994E-2,-2.199999988E-2,-2.600000054E-2,3.579106063E-2
5.880082571E0,-2.000000095E-3,-8.999999613E-3,-1.350000054E-1,1.353144539E-1
5.885097035E0,-1.499999966E-2,4.000000190E-3,-1.620000005E-1,1.627421278E-1
5.890111566E0,-2.000000095E-3,4.000000190E-3,-6.700000167E-2,6.714908954E-2
5.895126030E0,-1.499999966E-2,4.000000190E-3,-1.200000010E-2,1.962141672E-2
5.900140735E0,-5.600000173E-2,4.000000190E-3,-2.600000054E-2,6.187083500E-2
5.905155199E0,-2.000000095E-3,-3.599999845E-2,-7.999999821E-2,8.774964161E-2
5.910169749E0,2.300000004E-2,-2.099999972E-2,-7.999999821E-2,8.584870240E-2
5.915184213E0,-1.700000092E-2,4.600000009E-2,-2.600000054E-2,5.550675695E-2
5.920198903E0,-3.099999949E-2,4.600000009E-2,4.100000113E-2,6.897825795E-2
5.925213372E0,-1.700000092E-2,4.999999888E-3,8.200000226E-2,8.389279112E-2
5.930227833E0,8.000000380E-3,-7.000000216E-3,-3.900000080E-2,4.042276675E-2
5.935242370E0,-4.000000190E-3,4.699999839E-2,-1.209999993E-1,1.298691637E-1
5.940256818E0,-4.000000190E-3,8.799999952E-2,-7.999999821E-2,1.189957967E-1
5.945271508E0,8.000000380E-3,6.100000069E-2,6.899999827E-2,9.244457719E-2
5.950285992E0,-4.000000190E-3,6.000000052E-3,1.099999994E-1,1.102361097E-1
5.955300528E0,-1.799999923E-2,6.000000052E-3,1.000000047E-3,1.899999928E-2
5.960314992E0,-1.799999923E-2,3.299999982E-2,-5.299999937E-2,6.497691816E-2
5.965329696E0,-3.099999949E-2,5.999999866E-2,2.800000086E-2,7.310950592E-2
5.970344160E0,-2.899999917E-2,6.899999827E-2,1.230000034E-1,1.439826397E-1
5.975358696E0,-1.499999966E-2,2.800000086E-2,1.780000031E-1,1.808120603E-1
5.980373160E0,-1.000000047E-3,2.800000086E-2,9.600000083E-2,1.000050009E-1
5.985387836E0,2.500000037E-2,1.400000043E-2,-1.070000008E-1,1.107700329E-1
5.990402300E0,-1.400000043E-2,3.799999878E-2,-1.480000019E-1,1.534405438E-1
5.995416855E0,0.000000000E0,5.099999905E-2,-9.399999678E-2,1.069439072E-1
6.000431319E0,-2.800000086E-2,3.799999878E-2,4.100000113E-2,6.252199652E-2
6.005445780E0,-1.400000043E-2,-1.600000076E-2,8.200000226E-2,8.471127675E-2
6.010460461E0,1.099999994E-2,-2.700000070E-2,1.000000047E-3,2.917190492E-2
6.015474924E0,2.500000037E-2,2.600000054E-2,1.400000043E-2,3.869108500E-2
6.020489461E0,1.099999994E-2,3.999999911E-2,6.899999827E-2,8.051086690E-2
6.025503954E0,2.500000037E-2,-1.400000043E-2,5.499999970E-2,6.201612692E-2
6.030518645E0,3.599999845E-2,-3.799999878E-2,1.400000043E-2,5.418486696E-2
6.035533113E0,3.599999845E-2,2.000000095E-3,-9.399999678E-2,1.006777000E-1
6.040547650E0,8.999999613E-3,5.700000003E-2,-1.480000019E-1,1.588521343E-1
6.045562113E0,8.999999613E-3,1.600000076E-2,1.400000043E-2,2.308679340E-2
6.050576812E0,-1.600000076E-2,-3.500000015E-2,4.100000113E-2,5.623166481E-2
6.055591276E0,-1.600000076E-2,-3.500000015E-2,1.000000047E-3,3.849675356E-2
6.060605817E0,2.300000004E-2,-2.099999972E-2,-6.700000167E-2,7.388504730E-2
6.065620281E0,3.700000048E-2,4.999999888E-3,1.000000047E-3,3.734969925E-2
6.070634961E0,2.199999988E-2,1.799999923E-2,1.640000045E-1,1.664451905E-1
6.075649425E0,-1.799999923E-2,3.099999949E-2,2.319999933E-1,2.347530550E-1
6.080663952E0,8.000000380E-3,4.000000190E-3,1.230000034E-1,1.233247779E-1
6.085678416E0,2.199999988E-2,1.700000092E-2,-6.599999964E-2,7.161703693E-2
6.090692877E0,1.999999955E-2,1.600000076E-2,-1.209999993E-1,1.236810408E-1
6.095707548E0,-6.000000052E-3,4.300000146E-2,-1.200000010E-2,4.504442395E-2
6.100722011E0,-1.899999939E-2,1.600000076E-2,1.230000034E-1,1.254830699E-1
6.105736548E0,-1.899999939E-2,-9.999999776E-3,1.640000045E-1,1.653995207E-1
6.110751026E0,1.899999939E-2,-2.199999988E-2,6.899999827E-2,7.487322441E-2
6.115765717E0,4.999999888E-3,4.000000190E-3,4.199999943E-2,4.248529102E-2
6.120780257E0,1.899999939E-2,1.799999923E-2,1.780000031E-1,1.799138712E-1
6.125794724E0,-7.000000216E-3,4.000000190E-3,1.909999996E-1,1.911700810E-1
6.130809185E0,1.799999923E-2,-8.000000380E-3,6.899999827E-2,7.175653099E-2
6.135823661E0,3.099999949E-2,1.799999923E-2,-5.299999937E-2,6.398437211E-2
6.140838351E0,1.799999923E-2,1.799999923E-2,-5.299999937E-2,5.879625735E-2
6.145852796E0,-2.199999988E-2,1.799999923E-2,4.199999943E-2,5.071488854E-2
6.150867332E0,-8.000000380E-3,-1.999999955E-2,1.400000043E-2,2.569046516E-2
6.155882024E0,-8.000000380E-3,-3.299999982E-2,-3.900000080E-2,5.171073445E-2
6.160896488E0,4.999999888E-3,-1.999999955E-2,-9.399999678E-2,9.623408635E-2
6.165911024E0,-2.099999972E-2,-6.000000052E-3,-6.599999964E-2,6.951978094E-2
6.170925488E0,-1.999999955E-2,-6.000000052E-3,8.200000226E-2,8.461678530E-2
6.175939950E0,-4.699999839E-2,2.099999972E-2,8.200000226E-2,9.681942062E-2
6.180954649E0,-4.699999839E-2,7.000000216E-3,-1.200000010E-2,4.901020153E-2
6.185969189E0,-6.000000052E-3,-6.000000052E-3,-1.749999970E-1,1.752055905E-1
6.190983651E0,-6.000000052E-3,-4.999999888E-3,-2.440000027E-1,2.441249707E-1
6.195998117E0,-6.000000052E-3,-4.999999888E-3,-1.620000005E-1,1.621881628E-1
6.201012579E0,-1.899999939E-2,-4.999999888E-3,-1.070000008E-1,1.087887868E-1
6.206027269E0,-1.899999939E-2,-4.999999888E-3,-5.299999937E-2,5.652433024E-2
6.211041820E0,-1.799999923E-2,-4.999999888E-3,-1.070000008E-1,1.086185994E-1
6.216056281E0,-3.200000152E-2,2.099999972E-2,-6.599999964E-2,7.629547849E-2
6.221070972E0,-4.500000179E-2,2.099999972E-2,1.000000047E-3,4.966890525E-2
6.226085512E0,-3.200000152E-2,8.000000380E-3,-1.200000010E-2,3.509985906E-2
6.231099897E0,-4.000000190E-3,-4.999999888E-3,-7.999999821E-2,8.025583913E-2
6.236114414E0,3.599999845E-2,-1.799999923E-2,-9.399999678E-2,1.022545806E-1
6.241128878E0,-1.799999923E-2,6.300000101E-2,-1.480000019E-1,1.618548753E-1
6.246143645E0,-3.099999949E-2,2.199999988E-2,-7.999999821E-2,8.857200278E-2
6.251158113E0,-1.600000076E-2,1.999999955E-2,1.400000043E-2,2.918903936E-2
6.256172574E0,-5.700000003E-2,7.000000216E-3,2.800000086E-2,6.389053181E-2
6.261187264E0,-4.300000146E-2,6.000000052E-3,-2.600000054E-2,5.060632524E-2
6.266201728E0,9.999999776E-3,6.000000052E-3,-6.700000167E-2,6.800735416E-2
6.271216284E0,-2.000000095E-3,1.899999939E-2,-2.600000054E-2,3.226453169E-2
6.276230748E0,-1.600000076E-2,1.899999939E-2,6.899999827E-2,7.333484685E-2
6.281245461E0,-2.899999917E-2,3.200000152E-2,1.640000045E-1,1.695906882E-1
6.286259925E0,-2.000000095E-3,1.899999939E-2,8.200000226E-2,8.419620151E-2
6.291274461E0,-2.000000095E-3,4.999999888E-3,-6.700000167E-2,6.721607117E-2
6.296288944E0,-2.000000095E-3,5.900000036E-2,-1.350000054E-1,1.473431420E-1
6.301303634E0,-2.899999917E-2,7.299999893E-2,-3.900000080E-2,8.769834581E-2
6.306318055E0,1.099999994E-2,1.799999923E-2,2.800000086E-2,3.505709656E-2
6.311332591E0,9.999999776E-3,1.700000092E-2,4.100000113E-2,4.549725398E-2
6.316347046E0,-3.000000026E-3,4.399999976E-2,4.100000113E-2,6.021627747E-2
6.321361736E0,-3.000000026E-3,5.799999833E-2,9.600000083E-2,1.122007129E-1
6.326376200E0,-1.700000092E-2,4.399999976E-2,1.640000045E-1,1.706487665E-1
6.331390680E0,-3.000000026E-3,1.600000076E-2,1.099999994E-1,1.111980211E-1
6.336405217E0,9.999999776E-3,1.600000076E-2,-1.200000010E-2,2.236068027E-2
6.341419680E0,3.700000048E-2,1.600000076E-2,-2.160000056E-1,2.197293847E-1
6.346434381E0,-1.600000076E-2,2.899999917E-2,-1.070000008E-1,1.120089288E-1
6.351448844E0,-2.800000086E-2,2.700000070E-2,1.400000043E-2,4.134005441E-2
6.356463342E0,-1.400000043E-2,4.100000113E-2,8.200000226E-2,9.274157901E-2
6.361477805E0,1.200000010E-2,2.700000070E-2,6.899999827E-2,7.505997470E-2
6.366492495E0,2.600000054E-2,1.400000043E-2,-3.900000080E-2,4.891830028E-2
6.371506959E0,3.700000048E-2,2.500000037E-2,-3.900000080E-2,5.928743642E-2
6.376521496E0,3.599999845E-2,-1.000000047E-3,1.099999994E-1,1.157454092E-1
6.381535940E0,8.999999613E-3,-1.000000047E-3,1.099999994E-1,1.103720973E-1
6.386550630E0,3.599999845E-2,-2.800000086E-2,2.800000086E-2,5.351635250E-2
6.391565079E0,4.600000009E-2,-1.400000043E-2,-7.999999821E-2,9.333809369E-2
6.396579615E0,1.899999939E-2,2.600000054E-2,-1.070000008E-1,1.117407722E-1
6.401594079E0,4.999999888E-3,1.200000010E-2,1.400000043E-2,1.910497353E-2
6.406608774E0,-2.099999972E-2,1.200000010E-2,5.499999970E-2,6.008327519E-2
6.411623238E0,4.999999888E-3,-1.300000027E-2,9.600000083E-2,9.700515536E-2
6.416637779E0,3.200000152E-2,0.000000000E0,1.400000043E-2,3.492849996E-2
6.421652243E0,4.999999888E-3,5.499999970E-2,6.899999827E-2,8.837986042E-2
6.426666704E0,-2.199999988E-2,2.700000070E-2,1.509999931E-1,1.549645054E-1
6.431681419E0,-1.999999955E-2,-1.200000010E-2,1.640000045E-1,1.656502384E-1
6.436695882E0,-6.000000052E-3,-2.500000037E-2,4.199999943E-2,4.924428872E-2
6.441710419E0,6.000000052E-3,-1.200000010E-2,-1.070000008E-1,1.078378420E-1
6.446724882E0,1.999999955E-2,2.800000086E-2,-1.480000019E-1,1.519473613E-1
6.451739573E0,-6.000000052E-3,3.900000080E-2,-3.900000080E-2,5.547972716E-2
6.456754017E0,-1.899999939E-2,2.500000037E-2,8.200000226E-2,8.780660776E-2
6.461768554E0,7.000000216E-3,1.099999994E-2,1.640000045E-1,1.645174808E-1
6.466783007E0,1.999999955E-2,-1.000000047E-3,9.600000083E-2,9.806630483E-2
6.471797697E0,1.899999939E-2,-1.000000047E-3,-1.070000008E-1,1.086784254E-1
6.476812243E0,4.999999888E-3,1.099999994E-2,-1.200000010E-2,1.702938637E-2
6.481826705E0,-8.000000380E-3,-2.899999917E-2,5.499999970E-2,6.268971148E-2
6.486841395E0,-8.000000380E-3,-4.199999943E-2,-2.600000054E-2,5.003998388E-2
6.491855843E0,1.700000092E-2,-3.900000080E-2,-1.889999956E-1,1.937291884E-1
6.496870380E0,1.700000092E-2,1.000000047E-3,-1.889999956E-1,1.897656406E-1
6.501884877E0,-2.300000004E-2,1.400000043E-2,-1.340000033E-1,1.366784581E-1
6.506899568E0,-2.300000004E-2,-1.200000010E-2,-5.299999937E-2,5.900847344E-2
6.511914031E0,-2.099999972E-2,-2.400000021E-2,-3.900000080E-2,5.037856748E-2
6.516928493E0,-2.099999972E-2,-3.700000048E-2,-1.480000019E-1,1.539935083E-1
6.521943029E0,-8.000000380E-3,-9.999999776E-3,-1.480000019E-1,1.485530227E-1
6.526957493E0,4.999999888E-3,-9.999999776E-3,-7.999999821E-2,8.077747030E-2
6.531972173E0,4.999999888E-3,-2.199999988E-2,1.400000043E-2,2.655183620E-2
6.536986637E0,-3.500000015E-2,-2.199999988E-2,1.000000047E-3,4.135214632E-2
6.542001178E0,-2.099999972E-2,-3.500000015E-2,-1.070000008E-1,1.145207412E-1
6.547015642E0,4.999999888E-3,-8.000000380E-3,-1.889999956E-1,1.892352989E-1
6.552030332E0,1.700000092E-2,-1.999999955E-2,-1.350000054E-1,1.375281842E-1
6.557044830E0,-8.999999613E-3,-1.999999955E-2,-5.299999937E-2,5.735852080E-2
6.562059366E0,-3.700000048E-2,-7.000000216E-3,1.400000043E-2,4.017461948E-2
6.567073830E0,-3.700000048E-2,1.999999955E-2,-3.900000080E-2,5.735852230E-2
6.572088515E0,-2.199999988E-2,6.000000052E-3,-3.900000080E-2,4.517742864E-2
6.577102979E0,-3.500000015E-2,1.899999939E-2,6.899999827E-2,7.966805978E-2
6.582117539E0,-6.199999899E-2,4.600000009E-2,1.780000031E-1,1.940206200E-1
6.587132003E0,-3.500000015E-2,3.299999982E-2,1.640000045E-1,1.709093370E-1
6.592146693E0,4.300000146E-2,-3.200000152E-2,4.199999943E-2,6.809552243E-2
6.597161223E0,1.499999966E-2,8.000000380E-3,-7.999999821E-2,8.178630515E-2
6.602175685E0,1.000000047E-3,3.599999845E-2,-5.299999937E-2,6.407807599E-2
6.607190375E0,-3.900000080E-2,8.000000380E-3,4.199999943E-2,5.787054537E-2
6.612204825E0,-2.300000004E-2,-4.000000190E-3,1.230000034E-1,1.251958499E-1
6.617219286E0,-2.300000004E-2,2.199999988E-2,1.099999994E-1,1.145120075E-1
6.622233823E0,1.700000092E-2,3.599999845E-2,2.800000086E-2,4.867237377E-2
6.627248515E0,3.000000026E-3,2.199999988E-2,9.600000083E-2,9.853425879E-2
6.632262979E0,-3.400000185E-2,3.400000185E-2,2.189999968E-1,2.242164107E-1
6.637277430E0,-3.400000185E-2,3.400000185E-2,2.049999982E-1,2.105635285E-1
6.642291967E0,-1.999999955E-2,-6.000000052E-3,6.899999827E-2,7.209021948E-2
6.647306430E0,-7.000000216E-3,-6.000000052E-3,-1.350000054E-1,1.353144540E-1
6.652321126E0,-6.000000052E-3,3.099999949E-2,-1.620000005E-1,1.650484781E-1
6.657335589E0,-1.999999955E-2,5.799999833E-2,-2.600000054E-2,6.663332362E-2
6.662350135E0,-6.000000052E-3,1.700000092E-2,1.000000047E-3,1.805547098E-2
6.667364827E0,6.000000052E-3,-8.999999613E-3,-2.600000054E-2,2.816025606E-2
6.672379290E0,6.000000052E-3,3.000000026E-3,-7.999999821E-2,8.028075557E-2
6.677393818E0,-7.000000216E-3,4.399999976E-2,-1.200000010E-2,4.614108781E-2
6.682408281E0,-4.800000042E-2,4.399999976E-2,1.099999994E-1,1.278280090E-1
6.687422972E0,-3.400000185E-2,-8.999999613E-3,9.600000083E-2,1.022399153E-1
6.692437430E0,4.999999888E-3,-3.400000185E-2,-1.070000008E-1,1.123832741E-1
6.697451967E0,3.200000152E-2,1.999999955E-2,-2.980000079E-1,3.003797676E-1
6.702466444E0,1.899999939E-2,3.299999982E-2,-2.840000093E-1,2.865414547E-1
6.707480906E0,-3.500000015E-2,1.999999955E-2,-7.999999821E-2,8.958236270E-2
6.712495596E0,-3.200000152E-2,6.000000052E-3,5.499999970E-2,6.391400523E-2
6.717510026E0,-3.200000152E-2,6.000000052E-3,2.800000086E-2,4.294182281E-2
6.722524562E0,8.000000380E-3,6.000000052E-3,-7.999999821E-2,8.062257575E-2
6.727539255E0,8.000000380E-3,-7.000000216E-3,-3.900000080E-2,4.042276675E-2
6.732553733E0,-1.700000092E-2,-6.000000052E-3,1.369999945E-1,1.381810353E-1
6.737568195E0,-5.799999833E-2,1.999999955E-2,1.909999996E-1,2.006115641E-1
6.742582721E0,-4.399999976E-2,1.999999955E-2,6.899999827E-2,8.424369248E-2
6.747597413E0,2.300000004E-2,1.999999955E-2,-9.399999678E-2,9.881801141E-2
6.752611877E0,3.400000185E-2,6.000000052E-3,-1.889999956E-1,1.921275578E-1
6.757626408E0,-3.400000185E-2,3.299999982E-2,-3.900000080E-2,6.136774541E-2
6.762640872E0,-3.400000185E-2,5.999999866E-2,8.200000226E-2,1.071447635E-1
6.767655562E0,-1.999999955E-2,5.999999866E-2,1.230000034E-1,1.383076305E-1
6.772670017E0,-6.000000052E-3,5.600000173E-2,2.800000086E-2,6.289674270E-2
6.777684553E0,7.000000216E-3,2.899999917E-2,1.400000043E-2,3.295451360E-2
6.782699046E0,-1.899999939E-2,2.800000086E-2,1.369999945E-1,1.411169675E-1
6.787713736E0,-4.699999839E-2,4.199999943E-2,2.189999968E-1,2.278903210E-1
6.792728200E0,-1.799999923E-2,2.700000070E-2,1.500000060E-1,1.534698726E-1
6.797742721E0,2.199999988E-2,1.300000027E-2,-7.999999821E-2,8.398213927E-2
6.802757414E0,2.199999988E-2,1.300000027E-2,-2.160000056E-1,2.175063273E-1
6.807771877E0,-1.799999923E-2,2.600000054E-2,-1.480000019E-1,1.513406772E-1
6.812786419E0,-4.199999943E-2,2.400000021E-2,-5.299999937E-2,7.175653208E-2
6.817800882E0,-1.400000043E-2,-1.600000076E-2,1.000000047E-3,2.128379751E-2
6.822815587E0,-1.000000047E-3,-1.600000076E-2,-2.600000054E-2,3.054504955E-2
6.827830051E0,1.200000010E-2,-1.600000076E-2,-1.070000008E-1,1.088531129E-1
6.832844513E0,1.099999994E-2,2.199999988E-2,-1.200000010E-2,2.736786429E-2
6.837859044E0,1.099999994E-2,2.199999988E-2,8.200000226E-2,8.560958103E-2
6.842873508E0,2.500000037E-2,-3.099999949E-2,2.800000086E-2,4.868264614E-2
6.847888198E0,-2.000000095E-3,-5.799999833E-2,-1.480000019E-1,1.589716968E-1
6.852902728E0,9.999999776E-3,-2.899999917E-2,-2.840000093E-1,2.856518952E-1
6.857917190E0,-3.000000026E-3,2.400000021E-2,-2.300000042E-1,2.312682467E-1
6.862931880E0,-1.600000076E-2,2.400000021E-2,-9.399999678E-2,9.832598552E-2
6.867946344E0,-1.600000076E-2,-2.899999917E-2,2.800000086E-2,4.337049716E-2
6.872960880E0,8.999999613E-3,-3.999999911E-2,-1.200000010E-2,4.272001784E-2
6.877975373E0,2.300000004E-2,-3.900000080E-2,-7.999999821E-2,9.192388035E-2
6.882990063E0,2.300000004E-2,1.400000043E-2,-1.350000054E-1,1.376590043E-1
6.888004527E0,-3.000000026E-3,2.800000086E-2,4.199999943E-2,5.056678753E-2
6.893019076E0,-2.800000086E-2,1.300000027E-2,5.499999970E-2,6.307138830E-2
6.898033540E0,-2.800000086E-2,-2.700000070E-2,-3.900000080E-2,5.508175877E-2
6.903048222E0,1.200000010E-2,-3.999999911E-2,-1.889999956E-1,1.935587721E-1
6.908062763E0,1.200000010E-2,-3.999999911E-2,-1.480000019E-1,1.537790639E-1
6.913077224E0,1.099999994E-2,-2.500000037E-2,-2.600000054E-2,3.770941587E-2
6.918091666E0,1.099999994E-2,-1.099999994E-2,2.800000086E-2,3.203123547E-2
6.923106356E0,2.500000037E-2,-1.099999994E-2,-5.299999937E-2,5.962382033E-2
6.928120820E0,1.099999994E-2,2.000000095E-3,-5.299999937E-2,5.416640963E-2
6.933135389E0,-1.400000043E-2,2.700000070E-2,4.100000113E-2,5.104899747E-2
6.938149853E0,-4.100000113E-2,2.700000070E-2,1.780000031E-1,1.846456098E-1
6.943164534E0,-1.400000043E-2,2.600000054E-2,1.780000031E-1,1.804328161E-1
6.948179074E0,2.600000054E-2,-2.700000070E-2,2.800000086E-2,4.678675148E-2
6.953193536E0,3.700000048E-2,-3.799999878E-2,-1.209999993E-1,1.321135867E-1
6.958208230E0,3.599999845E-2,-9.999999776E-3,-1.620000005E-1,1.662528196E-1
6.963222694E0,-1.700000092E-2,2.000000095E-3,1.400000043E-2,2.211334538E-2
6.968237230E0,-1.700000092E-2,-2.400000021E-2,6.899999827E-2,7.500666506E-2
6.973251699E0,8.999999613E-3,-9.999999776E-3,8.200000226E-2,8.309633181E-2
6.978266389E0,4.899999872E-2,-3.700000048E-2,1.400000043E-2,6.297618535E-2
6.983280882E0,3.599999845E-2,-6.400000304E-2,-2.600000054E-2,7.789737034E-2
6.988295418E0,-1.799999923E-2,2.999999933E-2,9.600000083E-2,1.021763186E-1
6.993310110E0,-6.700000167E-2,6.700000167E-2,1.099999994E-1,1.451826447E-1
6.998324564E0,0.000000000E0,1.200000010E-2,1.400000043E-2,1.843908931E-2
7.003339100E0,4.100000113E-2,-4.199999943E-2,-1.200000010E-2,5.990826360E-2
7.008353564E0,1.400000043E-2,-1.000000047E-3,-7.999999821E-2,8.122191654E-2
7.013368045E0,-1.200000010E-2,2.400000021E-2,-9.399999678E-2,9.775479225E-2
7.018382735E0,1.000000047E-3,9.999999776E-3,-1.200000010E-2,1.565247578E-2
7.023397212E0,-1.200000010E-2,-3.000000026E-3,4.100000113E-2,4.282522733E-2
7.028411749E0,1.499999966E-2,2.300000004E-2,1.000000047E-3,2.747726318E-2
7.033426441E0,-2.400000021E-2,4.699999839E-2,-2.600000054E-2,5.883026336E-2
7.038440891E0,-3.700000048E-2,4.699999839E-2,9.600000083E-2,1.131105656E-1
7.043455427E0,-2.300000004E-2,1.999999955E-2,1.780000031E-1,1.805907004E-1
7.048469891E0,3.000000026E-3,-7.000000216E-3,8.200000226E-2,8.235290143E-2
7.053484592E0,2.800000086E-2,6.000000052E-3,-2.600000054E-2,3.867816021E-2
7.058499056E0,1.400000043E-2,4.600000009E-2,-6.599999964E-2,8.165782249E-2
7.063513596E0,-1.200000010E-2,3.299999982E-2,2.800000086E-2,4.491102358E-2
7.068528288E0,-1.200000010E-2,3.299999982E-2,2.800000086E-2,4.491102358E-2
7.073542752E0,0.000000000E0,2.999999933E-2,1.400000043E-2,3.310589029E-2
7.078557283E0,2.800000086E-2,1.700000092E-2,1.400000043E-2,3.562302755E-2
7.083571747E0,1.400000043E-2,1.700000092E-2,2.800000086E-2,3.562302755E-2
7.088586209E0,2.800000086E-2,1.700000092E-2,1.640000045E-1,1.672393541E-1
7.093600880E0,0.000000000E0,1.600000076E-2,1.640000045E-1,1.647786440E-1
7.098615420E0,0.000000000E0,-2.400000021E-2,6.899999827E-2,7.305477241E-2
7.103630111E0,1.400000043E-2,-2.400000021E-2,-3.900000080E-2,4.788528046E-2
7.108644574E0,4.100000113E-2,-1.099999994E-2,-1.350000054E-1,1.415167889E-1
7.113659140E0,1.300000027E-2,2.700000070E-2,-6.599999964E-2,7.248448108E-2
7.118673603E0,0.000000000E0,1.300000027E-2,1.000000047E-3,1.303840508E-2
7.123688079E0,0.000000000E0,-3.999999911E-2,1.400000043E-2,4.237923950E-2
7.128702769E0,1.300000027E-2,-2.600000054E-2,-9.399999678E-2,9.839206995E-2
7.133717310E0,2.400000021E-2,0.000000000E0,-1.070000008E-1,1.096585618E-1
7.138731771E0,9.999999776E-3,0.000000000E0,1.000000047E-3,1.004987540E-2
7.143746461E0,9.999999776E-3,0.000000000E0,9.600000083E-2,9.651942890E-2
7.148760949E0,-1.600000076E-2,-1.300000027E-2,1.000000047E-3,2.063976820E-2
7.153775486E0,-2.000000095E-3,0.000000000E0,-1.749999970E-1,1.750114252E-1
7.158789954E0,2.400000021E-2,0.000000000E0,-2.840000093E-1,2.850122897E-1
7.163804644E0,9.999999776E-3,0.000000000E0,-2.029999942E-1,2.032461503E-1
7.168819185E0,-2.000000095E-3,1.300000027E-2,-5.299999937E-2,5.460769123E-2
7.173833646E0,9.999999776E-3,-1.200000010E-2,-2.500000037E-2,2.947880623E-2
7.178848337E0,9.999999776E-3,-3.900000080E-2,-7.999999821E-2,8.956003446E-2
7.183862800E0,2.300000004E-2,-3.900000080E-2,-2.029999942E-1,2.079879749E-1
7.188877323E0,-1.700000092E-2,-1.200000010E-2,-1.340000033E-1,1.356060505E-1
7.193891786E0,-1.499999966E-2,-1.099999994E-2,1.000000047E-3,1.862793571E-2
7.198906457E0,-1.499999966E-2,-1.099999994E-2,9.600000083E-2,9.778548026E-2
7.203920997E0,3.799999878E-2,-5.200000107E-2,2.800000086E-2,7.022819994E-2
7.208935459E0,5.200000107E-2,-3.799999878E-2,-1.749999970E-1,1.864751967E-1
7.213949901E0,-2.000000095E-3,1.400000043E-2,-2.160000056E-1,2.164624735E-1
7.218964592E0,-4.300000146E-2,1.300000027E-2,-3.900000080E-2,5.948949651E-2
7.223979055E0,-1.499999966E-2,-3.999999911E-2,4.199999943E-2,5.990826213E-2
7.228993587E0,2.500000037E-2,-5.400000140E-2,5.499999970E-2,8.103085917E-2
7.234008279E0,2.300000004E-2,-5.000000075E-2,5.499999970E-2,7.780745494E-2
7.239022829E0,2.300000004E-2,-8.999999613E-3,5.499999970E-2,6.029096087E-2
7.244037291E0,2.300000004E-2,4.000000190E-3,1.099999994E-1,1.124499883E-1
7.249051752E0,-3.000000026E-3,-8.999999613E-3,9.600000083E-2,9.646761194E-2
7.254066423E0,-1.600000076E-2,-3.400000185E-2,9.600000083E-2,1.030921933E-1
7.259080886E0,1.099999994E-2,6.000000052E-3,-5.299999937E-2,5.446099460E-2
7.264095423E0,1.099999994E-2,-1.999999955E-2,-1.209999993E-1,1.231340725E-1
7.269110115E0,-1.600000076E-2,-1.999999955E-2,2.800000086E-2,3.794733264E-2
7.274124579E0,-2.700000070E-2,-1.899999939E-2,1.500000060E-1,1.535903701E-1
7.279139100E0,-2.700000070E-2,-1.899999939E-2,1.369999945E-1,1.409219589E-1
7.284153564E0,-1.300000027E-2,-1.799999923E-2,6.899999827E-2,7.248447931E-2
7.289168254E0,0.000000000E0,-1.799999923E-2,1.400000043E-2,2.280350816E-2
7.294182785E0,1.200000010E-2,-4.000000190E-3,9.600000083E-2,9.682974834E-2
7.299197247E0,1.200000010E-2,2.199999988E-2,1.640000045E-1,1.659035909E-1
7.304211908E0,0.000000000E0,2.199999988E-2,1.099999994E-1,1.121784287E-1
7.309226372E0,2.600000054E-2,-4.500000179E-2,-2.600000054E-2,5.811196277E-2
7.314240908E0,1.099999994E-2,8.000000380E-3,-1.350000054E-1,1.356834605E-1
7.319255581E0,-1.499999966E-2,4.800000042E-2,-7.999999821E-2,9.449338466E-2
